DO_ID,Course Name,Date of Creation,Organisation Name,Certificate Course (Y/N),Status,Batch Count,All Batch IDs
do_1135729736528445441333,Untitled Course,2022-07-03,Leaders in Climate Change Management,N,Retired,0,
do_1135699523843522561278,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699497920512001273,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699499561205761274,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699513737297921275,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699522543288321276,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699523303342081277,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699478893608961272,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135706525490954241318,Untitled Course,2022-06-30,Leaders in Climate Change Management,N,Retired,0,
do_1135700142729871361310,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699692692029441283,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699688282030081282,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699615244943361281,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699568837754881280,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699527330938881279,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135708278878289921327,Untitled Course,2022-06-30,Leaders in Climate Change Management,N,Retired,0,
do_1135699471225733121270,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699440212869121268,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699439355084801267,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699420895969281265,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699416022466561264,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135807043065774081538,Untitled Course,2022-07-14,Leaders in Climate Change Management,N,Retired,0,
do_1135812416392396801541,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135997365624422401108,Untitled Course,2022-08-10,Leaders in Climate Change Management,N,Retired,0,
do_113595486771675136131,Untitled Course,2022-08-04,NULP,N,Retired,0,
do_1135834739283722241570,Untitled Course,2022-07-18,SachinTestOrg11,N,Retired,0,
do_113595398914203648127,Untitled Course,2022-08-04,NULP,N,Retired,0,
do_11359187210057318413,Untitled Course,2022-07-30,NULP,N,Retired,0,
do_11359186890652876811,Untitled Course,2022-07-30,NULP,N,Retired,0,
do_11358994633796812811007,Untitled Course,2022-07-27,NULP,N,Retired,0,
do_11358975215172812811002,Untitled Course,2022-07-27,SachinTestOrg10,N,Retired,0,
do_1135812882590679041547,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135756118566092801443,Untitled Course,2022-07-07,SachinTestOrg10,N,Retired,0,
do_1135756301725696001444,Untitled Course,2022-07-07,SachinTestOrg10,N,Retired,0,
do_1135756374170583041446,Untitled Course,2022-07-07,SachinTestOrg10,N,Retired,0,
do_1135855216682352641850,Untitled Course,2022-07-21,Leaders in Climate Change Management,N,Retired,0,
do_1135855212668108801849,Untitled Course,2022-07-21,NULP,N,Retired,0,
do_1135847896660705281790,Untitled Course,2022-07-20,NULP,N,Retired,0,
do_1135699863484416001287,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135841844288716801608,Untitled Course,2022-07-19,Infant Toddler Caregiving Neighborhood ,N,Retired,0,
do_1135840428837027841584,Untitled Course,2022-07-19,NULP,N,Retired,0,
do_1135840586542120961591,Untitled Course,2022-07-19,NULP,N,Retired,0,
do_1135840655171911681592,Untitled Course,2022-07-19,NULP,N,Retired,0,
do_1135840667092336641593,Untitled Course,2022-07-19,Madhya Pradesh,N,Draft,0,
do_1135840429605355521585,Untitled Course,2022-07-19,Madhya Pradesh,N,Draft,0,
do_1135833986020884481557,Untitled Course,2022-07-18,SachinTestOrg11,N,Draft,0,
do_1135834700202803201567,Untitled Course,2022-07-18,SachinTestOrg11,N,Draft,0,
do_1135835589226905601581,Untitled Course,2022-07-18,SachinTestOrg11,N,Retired,0,
do_1135835219240632321577,Untitled Course,2022-07-18,Madhya Pradesh,N,Draft,0,
do_1135835205392384001576,Untitled Course,2022-07-18,Madhya Pradesh,N,Draft,0,
do_1135834493436805121566,Untitled Course,2022-07-18,SachinTestOrg11,N,Draft,0,
do_1135834462439833601565,Untitled Course,2022-07-18,SachinTestOrg11,N,Retired,0,
do_1135814652025077761553,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135814870304112641554,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135833895771504641556,Untitled Course,2022-07-18,NULP,N,Retired,0,
do_1135834456066375681564,Untitled Course,2022-07-18,NULP,N,Retired,0,
do_1135833696917422081555,Untitled Course,2022-07-18,SachinTestOrg11,N,Draft,0,
do_1135756645211095041454,Untitled Course,2022-07-07,NULP,N,Retired,0,
do_1135814538401218561552,Untitled Course,2022-07-15,NULP,N,Draft,0,
do_1135511093788344321101,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_1135395731949977601268,Untitled Course,2022-05-17,NULP,N,Draft,0,
do_1135813821734830081549,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135813913561251841550,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135793587946373121527,Untitled Course,2022-07-12,NULP,N,Draft,0,
do_1135408911996846081324,Untitled Course,2022-05-19,PCMC,N,Retired,0,
do_1135786346997268481522,Untitled Course,2022-07-11,NULP,N,Draft,0,
do_1135786331791278081521,Untitled Course,2022-07-11,NULP,N,Draft,0,
do_1135786157169213441520,Untitled Course,2022-07-11,NULP,N,Draft,0,
do_1135785460664074241507,Untitled Course,2022-07-11,NULP,N,Draft,0,
do_1135763368690237441480,Untitled Course,2022-07-08,NULP,N,Draft,0,
do_1135784052149288961495,Untitled Course,2022-07-11,NULP,N,Draft,0,
do_1135783682198568961494,Untitled Course,2022-07-11,Tekdi test Sachin 0607,N,Retired,0,
do_1135783662523596801493,Untitled Course,2022-07-11,Leaders in Climate Change Management,N,Retired,0,
do_1135783652058808321492,Untitled Course,2022-07-11,NULP,N,Retired,0,
do_1135764456755609601491,Untitled Course,2022-07-08,NULP,N,Draft,0,
do_1135763969612840961490,Untitled Course,2022-07-08,NULP,N,Retired,0,
do_1135763278910504961478,Untitled Course,2022-07-08,NULP,N,Draft,0,
do_1135763045733089281474,Untitled Course,2022-07-08,Test Sub root,N,Draft,0,
do_1135691779607838721122,Untitled Course,2022-06-28,NULP,N,Retired,0,
do_1135699401048145921263,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699391207669761262,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699386256015361261,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699379667681281260,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699372360990721259,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699171033907201255,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699177282764801257,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699214234910721258,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699164533637121254,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135699140145971201253,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135698765056163841252,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135698613770403841250,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135698238324080641248,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135757030570393601461,Untitled Course,2022-07-07,SachinTestOrg11,N,Draft,0,
do_1135757025009664001460,Untitled Course,2022-07-07,SachinTestOrg11,N,Draft,0,
do_1135756331772805121445,Untitled Course,2022-07-07,NULP,N,Draft,0,
do_1135755898649722881442,Untitled Course,2022-07-07,NULP,N,Draft,0,
do_1135744695854530561402,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135744673218969601401,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135742183675576321396,Untitled Course,2022-07-05,Leaders in Climate Change Management,N,Retired,0,
do_1135742179244687361395,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135742008335564801391,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135742004892549121390,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135742003123896321389,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741998930247681388,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741995855380481387,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741993834004481386,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741992737751041385,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741991696302081384,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741989062983681383,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741988124262401382,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741979387084801381,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741974029434881380,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741970519490561379,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741926753566721377,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741897670574081376,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135741858047180801374,Untitled Course,2022-07-05,NULP,N,Draft,0,
do_1135735791850536961365,Untitled Course,2022-07-04,Leaders in Climate Change Management,N,Retired,0,
do_1135735227982397441353,Untitled Course,2022-07-04,NULP,N,Draft,0,
do_1135734000157818881341,Untitled Course,2022-07-04,NULP,N,Draft,0,
do_1135733998448394241340,Untitled Course,2022-07-04,NULP,N,Draft,0,
do_1135729767454146561335,Untitled Course,2022-07-03,NULP,N,Draft,0,
do_1135729740554567681334,Untitled Course,2022-07-03,NULP,N,Draft,0,
do_1135698758191677441251,Untitled Course,2022-06-29,NULP,N,Draft,0,
do_1135707973407375361322,Untitled Course,2022-06-30,NULP,N,Retired,0,
do_1135707980301762561323,Untitled Course,2022-06-30,NULP,N,Retired,0,
do_1135698320413736961249,Untitled Course,2022-06-29,NULP,N,Draft,0,
do_1135698225948835841247,Untitled Course,2022-06-29,NULP,N,Draft,0,
do_1135695170696478721246,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135694918226411521240,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694929734778881241,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135694865484267521230,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694879213977601231,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694906350878721237,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694906537492481238,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694883622010881232,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135694835922698241228,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694792224030721225,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694820375183361226,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694823280640001227,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694600923955201217,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135694251431526401191,Untitled Course,2022-06-28,Leaders in Climate Change Management,N,Retired,0,
do_1135693801618636801178,Untitled Course,2022-06-28,NULP,N,Retired,0,
do_1135693733894963201173,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135692378806927361154,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135692378673070081153,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135692372710277121152,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135691765842247681121,Untitled Course,2022-06-28,NULP,N,Draft,0,
do_1135688153548062721100,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_113568717361979392172,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_113568650381803520144,Untitled Course,2022-06-27,NULP,N,Retired,0,
do_113568645447475200143,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_11356861322119577611,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_1135685393046978561180,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_1135685156279009281171,Untitled Course,2022-06-27,NULP,N,Draft,0,
do_1135665648152657921130,Untitled Course,2022-06-24,NULP,N,Draft,0,
do_113563617752244224153,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563735109246976169,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563700329537536163,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563690332774400160,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563618031034368154,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563620849688576155,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563676947341312158,Untitled Course,2022-06-20,NULP,N,Retired,0,
do_113563617299423232152,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_113563617223565312151,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_113563616457998336150,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_113563616379846656149,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_113563586975277056142,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_113563582200414208141,Untitled Course,2022-06-20,NULP,N,Draft,0,
do_1135517027385589761129,Untitled Course,2022-06-03,NULP,N,Retired,0,
do_113551037260300288197,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113551014872850432194,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113551008202719232185,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113551000482152448180,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113550993134796800173,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113550988850954240172,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113550935382114304164,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_113550929944592384162,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_1135445421328465921442,Untitled Course,2022-05-24,NULP,N,Draft,0,
do_1135418927060336641383,Untitled Course,2022-05-20,NULP,N,Retired,0,
do_1135445339894661121437,Untitled Course,2022-05-24,PCMC,N,Retired,0,
do_1135436496507781121392,Untitled Course,2022-05-23,NULP,N,Draft,0,
do_1135388513282293761251,Untitled Course,2022-05-16,NULP,N,Draft,0,
do_1135408371776634881309,Untitled Course,2022-05-19,NULP,N,Retired,0,
do_1135395757253099521270,Untitled Course,2022-05-17,NULP,N,Draft,0,
do_1135388715187650561253,Untitled Course,2022-05-16,NULP,N,Retired,0,
do_1135388776839331841257,Untitled Course,2022-05-16,NULP,N,Retired,0,
do_1135395763118407681271,Untitled Course,2022-05-17,NULP,N,Draft,0,
do_1135368222050549761249,Untitled Course,2022-05-13,NULP,N,Retired,0,
do_1135367661281853441229,Untitled Course,2022-05-13,NULP,N,Draft,0,
do_1135352856544460801201,Untitled Course,2022-05-11,NULP,N,Draft,0,
do_113509777765433344140,Untitled Course,2022-04-05,NULP,N,Retired,0,
do_113509771430092800139,Untitled Course,2022-04-05,NULP,N,Retired,0,
do_1135310697558179841173,Untitled Course,2022-05-05,NULP,N,Draft,0,
do_1135249699848601601131,Untitled Course,2022-04-26,NULP,N,Draft,0,
do_1135240519184465921122,Untitled Course,2022-04-25,NULP,N,Draft,0,
do_1135240763559854081125,Untitled Course,2022-04-25,NULP,N,Retired,0,
do_1135240552253521921123,Untitled Course,2022-04-25,NULP,N,Draft,0,
do_113521089073659904179,Untitled Course,2022-04-21,NULP,N,Retired,0,
do_113521233622335488192,Untitled Course,2022-04-21,NULP,N,Retired,0,
do_113514220301189120173,Untitled Course,2022-04-11,NULP,N,Draft,0,
do_113513981707878400172,Untitled Course,2022-04-11,NULP,N,Retired,0,
do_113509815541686272145,Untitled Course,2022-04-05,NULP,N,Draft,0,
do_113509777847738368141,Untitled Course,2022-04-05,NULP,N,Draft,0,
do_113509764041023488136,Untitled Course,2022-04-05,NULP,N,Draft,0,
do_113509241145663488134,Untitled Course,2022-04-04,NULP,N,Draft,0,
do_113509111881703424133,Untitled Course,2022-04-04,NULP,N,Draft,0,
do_113509109288411136132,Untitled Course,2022-04-04,NULP,N,Draft,0,
do_113506965605818368128,Untitled Course,2022-04-01,NULP,N,Draft,0,
do_113506957312548864126,Untitled Course,2022-04-01,NULP,N,Draft,0,
do_113506386304606208125,Untitled Course,2022-03-31,NULP,N,Draft,0,
do_113506386181357568124,Untitled Course,2022-03-31,NULP,N,Draft,0,
do_113506324407189504123,Untitled Course,2022-03-31,NULP,N,Draft,0,
do_1133215835348090881197,Untitled Course,2021-07-13,BMTPC,N,Retired,0,
do_1132168542140661761235,Untitled Course,2021-02-15,NIUA,N,Retired,0,
do_11316740207156428813,Untitled Course,2020-12-07,NULP,N,Draft,0,
do_1130843666575769601512,Untitled Course,2020-08-12,NULP,N,Draft,0,
do_1130504651988828161454,Untitled Course,2020-06-25,NULP,N,Retired,0,
do_11301599936252313618,Untitled Course,2020-05-07,NUIS,N,Retired,0,
do_1130406952928788481331,Untitled Course,2020-06-11,PCMC,N,Retired,0,
do_113017292585984000117,Untitled Course,2020-05-09,NUIS,N,Retired,0,
do_113019912598863872111,Untitled Course,2020-05-13,NUIS,N,Retired,0,
do_113016475717206016113,Untitled Course,2020-05-08,NUIS,N,Retired,0,
do_11301926374817792013,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_113016701837991936110,Untitled Course,2020-05-08,NUIS,N,Retired,0,
do_1130336286031790081320,Untitled Course,2020-06-01,PCMC,N,Retired,0,
do_1130306532085514241283,Untitled Course,2020-05-28,NULP,N,Retired,0,
do_1130257596087910401258,Untitled Course,2020-05-21,Visakhapatnam,N,Retired,0,
do_1130245956342661121244,Untitled Course,2020-05-19,PCMC,N,Retired,0,
do_1130228302302822401216,Untitled Course,2020-05-17,Medical,N,Retired,0,
do_113017834970824704111,Untitled Course,2020-05-10,Visakhapatnam,N,Retired,0,
do_11301938427119206416,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_113019370065731584118,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_11301936862715084814,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_113019345286234112116,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_113019339882061824113,Untitled Course,2020-05-12,NUIS,N,Retired,0,
do_11301938934095052817,Untitled Course,2020-05-12,PCMC,N,Retired,0,
do_11301637104464691214,Untitled Course,2020-05-08,NUIS,N,Draft,0,
do_11381146823950336011,Untitled Course  testttttt,2023-06-05,NULP,N,Retired,0,
do_11381216001287782416,Untitled Course -- ignore,2023-06-06,NULP,N,Retired,0,
do_113812167794679808111,Untitled Course -- test 10,2023-06-06,NULP,N,Retired,0,
do_113812405823234048123,Untitled Course -3,2023-06-06,NULP,N,Draft,0,
do_11372845874334924817,Untitled Course 00000001,2023-02-08,NULP,N,Retired,0,
do_1140350882381742081999,Untitled Course 1,2024-04-16,NIUA,N,Draft,0,
do_1140194048257146881672,Untitled Course 1,2024-03-25,NULP,N,Retired,0,
do_11372794998930636812,Untitled Course 1,2023-02-07,NULP,N,Retired,0,
do_11370725894896844811617,Untitled Course 1,2023-01-09,NULP,N,Retired,0,
do_113717281151868928158,Untitled Course 1,2023-01-23,NULP,N,Retired,0,
do_1135693779555696641176,Untitled Course 1,2022-06-28,NULP,N,Retired,0,
do_1135756380982149121448,Untitled Course 100,2022-07-07,SachinTestOrg10,N,Retired,0,
do_1141460731004108801382,Untitled Course A,2024-09-20,NIUA,N,Draft,0,
do_1137963895045406721350,Untitled Course for review,2023-05-15,NIUA,N,Draft,0,
do_11381201044306329611,Untitled Course ignore -2,2023-06-06,NULP,N,Retired,0,
do_1135691931643904001142,Untitled Course junee 28,2022-06-28,NULP,N,Retired,0,
do_113970611516669952113,Untitled Course o,2024-01-16,NIUA,N,Draft,0,
do_113990495927132160118,Untitled Course one,2024-02-13,NULP,N,Retired,0,
do_113990480078512128112,Untitled Course one,2024-02-13,NULP,N,Retired,0,
do_1137228935274577921345,Untitled Course p1  dummy,2023-01-31,NIUA,N,Retired,0,
do_113812726647226368132,Untitled Course ss,2023-06-07,NULP,N,Retired,0,
do_1140005501956751361473,Untitled Course test,2024-02-27,NIUA,N,Draft,0,
do_113812714175987712126,Untitled Course test -1,2023-06-07,NULP,N,Retired,0,
do_113812725272420352129,Untitled Course test -2,2023-06-07,NULP,N,Draft,0,
do_113821852948209664121,Untitled Course test case -1,2023-06-20,NULP,N,Retired,0,
do_11381201846435840012,Untitled Course test ignore -2,2023-06-06,NULP,N,Retired,0,
do_11404496278616473611099,Untitled Course-01,2024-04-30,NIUA,N,Review,0,
do_113966289143595008176,Untitled Course-1,2024-01-10,NIUA,N,Review,0,
do_1140067209615769601544,Untitled Course111,2024-03-07,World Bank,N,Retired,0,
do_113965659619139584154,Untitled Course111,2024-01-09,NULP,N,Draft,0,
do_1135855298922496001851,Untitled Course123,2022-07-21,NULP,N,Retired,0,
do_1135514474974904321113,Untitled Course67,2022-06-03,NULP,N,Retired,0,
do_1135388676716134401252,Untitled Coursehh,2022-05-16,NULP,N,Draft,0,
do_1135310788960583681177,Untitled Csdvfsourse,2022-05-05,NULP,N,Draft,0,
do_1135366526663147521213,Untitled zdfs,2022-05-13,NULP,N,Draft,0,
do_1133231325244456961306,Urban Construction and Demolition Waste,2021-07-15,NIUA,N,Retired,0,
do_1131572700310159361699,Urban Governance,2020-11-23,IIPA,N,Live,0,
do_11420070881221836813,Urban Governance for Sustainable Tourism,2024-12-06,NIUA,N,Retired,0,
do_1139973490818334721328,Urban Planning-Basic,2024-02-23,NULP,Y,Live,1,'0140002468417617924'
do_1139973490818334721328,Urban Planning-Basic,2024-02-23,NULP,Y,Draft,1,'0140002468417617924'
do_1131390009990676481659,Vishesh,2020-10-28,NULP,N,Retired,0,
do_1133852898477015041942,Water Quality and Solutions,2021-10-11,PCMC,N,Retired,0,
do_11409436866492825611418,XYZ,2024-07-09,NULP,N,Draft,0,
do_11344027379271270411064,xyz,2021-12-28,NULP,N,Retired,0,
do_1131452745485844481696,xyz,2020-11-06,NULP,N,Draft,0,
do_114205596515885056113,एकीकृत अपशिष्ट जल और सेप्टेज प्रबंधन (IWSM) - डिजाइन (भाग-I),2024-12-13,NIUA,N,Live,1,'0142331106722856960'
do_11419789820955852811333,एकीकृत अपशिष्ट जल और सेप्टेज प्रबंधन (IWSM) - डिजाइन (भाग-II),2024-12-02,NIUA,N,Live,1,'0142940842088366085'
do_1141929676767805441843,एकीकृत फोहोर पानी र सेप्टेज व्यवस्थापन - डिजाइन -भाग II,2024-11-25,NIUA,Y,Live,3,"'0142940871564492807', '01430902901265203254', '01430953578696704056'"
do_1141907244829573121715,एकीकृत फोहोर पानी र सेप्टेज व्यवस्थापन - डिजाइन-भाग I,2024-11-22,NIUA,Y,Live,3,"'0142940890379796488', '01430902644072448053', '01430953837998080057'"
do_11419503785180364811104,फिकल स्लज तथा सेप्टेज व्यवस्थापन (FSSM) अभिमुखीकरण (FSSM Orientation - Nepali),2024-11-28,NIUA,Y,Live,3,"'014197911803191296156', '01430885848899584052', '01430941503119360055'"
do_11419501670331187211098,फिकल स्लज र सेप्टेजको सह-उपचारण एसटीपीमा फोहोर पानीसँग। (Co-treatment of Faecal Sludge and Septage with Sewage at STP),2024-11-28,NIUA,N,Retired,0,
do_11419493738663936011078,फेकल स्लज र सेप्टेज व्यवस्थापन (FSSM) अभिमुखीकरण (FSSM Orientation Nepali),2024-11-28,NIUA,N,Retired,0,
do_11419786239002214411291,समग्र अपशिष्ट जल और सेप्टेज प्रबंधन (IWSM) - डिज़ाइन (भाग 1),2024-12-02,NIUA,N,Draft,0,
do_11419572940377292811205,सिवेज ट्रीटमेन्ट प्लान्टमा मलमूत्र र सेप्टेजको सह-उपचार (Co-treatment of Faecal Sludge and Septage with Sewage in Sewage Treatment Plant) Nepali,2024-11-29,NIUA,N,Live,1,'014197932002869248164'
do_11419581987637657611222,सीवेज ट्रीटमेंट प्लांट में मलमूत्र और सेप्टेज का सह-उपचार (Co-treatment of Fecal Sludge and Septage in a Sewage Treatment Plant),2024-11-29,NIUA,Y,Live,1,'014197926027132928162'
do_11419637262358937611243,নিকাশী শোধনাগারে নিকাশীর সাথে মলের কাদা এবং সেপ্টেজের সহ-চিকিত্সা (Co-treatment of Faecal Sludge and Septage with Sewage in Sewage Treatment Plant - Bengali),2024-11-30,NIUA,Y,Live,1,'014197929728114688163'
do_1141927167265669121739,ফিকাল স্লাজ এবং সেপটেজ ব্যবস্থাপনা (এফএসএসএম) ওরিয়েন্টেশন (FSSM Orientation Bengali),2024-11-25,NIUA,Y,Live,1,'014197913624371200155'
do_1141927488703365121746,இணை சிகிச்சை அறிமுகம்,2024-11-25,NIUA,N,Draft,0,
do_11419566219010867211163,கழிவுநீர் சுத்திகரிப்பு நிலையத்தில் கழிவுநீருடன் மலக்கழிவு மற்றும் கசடுகளை இணை சுத்திகரிப்பு (Co-treatment of Faecal Sludge and Septage with Sewage in Sewage Treatment Plant - Tamil),2024-11-29,NIUA,N,Draft,0,
do_1141928952875171841773,மலம் கசடு மற்றும் செப்டேஜ் மேலாண்மை (FSSM) நோக்குநிலை (FSSM Orientation - Tamil),2024-11-25,NIUA,Y,Live,1,'014197913416409088157'
do_113739230066950144147,‘Garbage clinics’ drive change and turn Ambikapur into the first landfill-free town in India,2023-02-23,Chhattisgarh,N,Live,2,"'0137964312156487682', '01429681710279065619'"
